Cues,Coverage,Unknown,R1missing
伸展,0.709090909090909,0.0181818181818182,0
伸手,0.618181818181818,0,0
似乎,0.872727272727273,0.0545454545454545,0
但是,0.854545454545454,0,0
位置,0.909090909090909,0,0
低,0.836363636363636,0,0
低下,0.740740740740741,0,0.0181818181818182
低俗,0.745454545454545,0,0
低头,0.666666666666667,0.0181818181818182,0.0181818181818182
低廉,0.836363636363636,0.0181818181818182,0
低沉,0.654545454545455,0.0181818181818182,0
低潮,0.818181818181818,0,0
低级,0.890909090909091,0,0
低能,0.62962962962963,0.0545454545454545,0.0181818181818182
低落,0.890909090909091,0,0
低迷,0.854545454545454,0.0363636363636364,0
住,0.890909090909091,0,0
住嘴,0.666666666666667,0.0181818181818182,0.0181818181818182
住处,0.854545454545454,0,0
住宅,0.909090909090909,0,0
住宿,0.709090909090909,0,0
住房,0.945454545454545,0,0
住所,0.888888888888889,0,0.0181818181818182
住手,0.634615384615385,0.0181818181818182,0.0545454545454545
住院,0.909090909090909,0.0181818181818182,0
体,0.872727272727273,0,0
体会,0.781818181818182,0.0363636363636364,0
体制,0.890909090909091,0,0
体力,0.777777777777778,0.0181818181818182,0.0181818181818182
体型,0.654545454545455,0,0
体操,0.672727272727273,0.0181818181818182,0
体检,0.709090909090909,0,0
体积,0.927272727272727,0.0181818181818182,0
体系,0.811320754716981,0,0.0363636363636364
体育,0.890909090909091,0,0
体育课,0.654545454545455,0,0
体谅,0.909090909090909,0,0
体质,0.781818181818182,0,0
体贴,0.854545454545454,0,0
体重,0.62962962962963,0,0.0181818181818182
体面,0.781818181818182,0,0
体验,0.745454545454545,0,0
余烬,0.763636363636364,0.0363636363636364,0
余额,0.814814814814815,0,0.0181818181818182
佛,0.727272727272727,0,0
佛像,0.509090909090909,0,0
佛教,0.654545454545455,0,0
佛祖,0.563636363636364,0,0
作,0.854545454545454,0,0
作业,0.909090909090909,0.0181818181818182,0
作业本,0.851851851851852,0,0.0181818181818182
作为,0.509090909090909,0.0181818181818182,0
作品,0.909090909090909,0,0
作家,0.745454545454545,0,0
作弊,0.8,0.0181818181818182,0
作文,0.759259259259259,0,0.0181818181818182
作曲,0.690909090909091,0,0
作曲家,0.6,0,0
作死,0.4,0,0.0909090909090909
作物,0.818181818181818,0.0181818181818182,0
作用,0.636363636363636,0.0909090909090909,0
作画,0.872727272727273,0,0
作秀,0.6,0.0545454545454545,0
作者,0.618181818181818,0,0
作证,0.890909090909091,0,0
作词,0.727272727272727,0.0181818181818182,0
作风,0.745454545454545,0.0727272727272727,0
你,0.890909090909091,0,0
你们,0.945454545454545,0,0
你国,0.592592592592593,0.0909090909090909,0.0181818181818182
你好,0.471698113207547,0.0181818181818182,0.0363636363636364
你我,0.836363636363636,0.0181818181818182,0
你的,0.909090909090909,0,0
佩服,0.740740740740741,0,0.0181818181818182
佳,0.654545454545455,0,0
佳丽,0.709090909090909,0.0181818181818182,0
佳人,0.6,0,0
佳肴,0.8,0,0
使,0.563636363636364,0.0363636363636364,0
使命,0.709090909090909,0.0363636363636364,0
使用,0.8,0,0
侄女,0.836363636363636,0,0
侄子,0.818181818181818,0,0
例假,0.909090909090909,0,0
例外,0.618181818181818,0.0545454545454545,0
例子,0.444444444444444,0.0181818181818182,0.0181818181818182
供,0.381818181818182,0,0
供给,0.745454545454545,0,0
依据,0.763636363636364,0,0
依旧,0.527272727272727,0.0181818181818182,0
依然,0.69811320754717,0,0.0363636363636364
依稀,0.763636363636364,0,0
依赖,0.945454545454545,0,0
依靠,0.763636363636364,0,0
侠,0.345454545454545,0,0
侦探,0.836363636363636,0,0
侦查,0.727272727272727,0,0
侧面,0.672727272727273,0,0
侮辱,0.8,0,0
侵入,0.618181818181818,0.0363636363636364,0
侵害,0.636363636363636,0,0
侵权,0.727272727272727,0,0
侵犯,0.872727272727273,0,0
侵略,0.727272727272727,0,0
便利,0.925925925925926,0,0.0181818181818182
便利店,0.531914893617021,0.0181818181818182,0.145454545454545
便士,0.509090909090909,0.0727272727272727,0
便宜,0.781818181818182,0,0
便当,0.833333333333333,0,0.0181818181818182
便捷,0.781818181818182,0,0
便条,0.672727272727273,0,0
便签,0.690909090909091,0,0
促进,0.854545454545454,0,0
促销,0.727272727272727,0.0181818181818182,0
俄罗斯,0.636363636363636,0,0
俊美,0.763636363636364,0.0181818181818182,0
俗,0.527272727272727,0.0181818181818182,0
保佑,0.781818181818182,0.0181818181818182,0
保养,0.836363636363636,0.0181818181818182,0
保卫,0.890909090909091,0,0
保姆,0.777777777777778,0,0.0181818181818182
保存,0.796296296296296,0.0181818181818182,0.0181818181818182
保守,0.763636363636364,0,0
保安,0.709090909090909,0,0
保密,0.854545454545454,0,0
保护,0.781818181818182,0,0
保持,0.854545454545454,0,0
保暖,0.690909090909091,0,0
保留,0.690909090909091,0.0727272727272727,0
保管,0.709090909090909,0.0181818181818182,0
保证,0.636363636363636,0,0
保镖,0.763636363636364,0,0
保险,0.690909090909091,0.0181818181818182,0
保险柜,0.8,0,0
保障,0.8,0,0
信,0.745454545454545,0,0
信仰,0.849056603773585,0,0.0363636363636364
信件,0.690909090909091,0,0
信任,0.945454545454545,0,0
信号,0.709090909090909,0,0
信封,0.818181818181818,0,0
信徒,0.909090909090909,0,0
信心,0.836363636363636,0,0
信念,0.8,0.0181818181818182,0
信息,0.814814814814815,0,0.0181818181818182
信服,0.690909090909091,0.0181818181818182,0
信物,0.654545454545455,0.0181818181818182,0
信用,0.945454545454545,0,0
信用卡,0.581818181818182,0,0
信箱,0.818181818181818,0,0
信纸,0.8,0,0
信誉,0.854545454545454,0,0
信赖,0.909090909090909,0,0
修仙,0.509090909090909,0,0
修养,0.763636363636364,0,0
修复,0.740740740740741,0,0.0181818181818182
修女,0.781818181818182,0.0181818181818182,0
修改,0.6,0,0
修正,0.6,0,0
修理,0.909090909090909,0,0
修辞,0.654545454545455,0,0
修长,0.781818181818182,0.0181818181818182,0
俱乐部,0.634615384615385,0,0.0545454545454545
倒,0.574074074074074,0.0363636363636364,0.0181818181818182
倒塌,0.672727272727273,0.0181818181818182,0
倒退,0.745454545454545,0,0
倒闭,0.763636363636364,0.0363636363636364,0
倒霉,0.545454545454545,0,0
倔强,0.872727272727273,0,0
候选人,0.709090909090909,0,0
借,0.727272727272727,0.0181818181818182,0
借口,0.745454545454545,0,0
债务,0.527272727272727,0,0
值,0.890909090909091,0,0
值得,0.763636363636364,0.0363636363636364,0
值得信任,0.818181818181818,0,0
值钱,0.727272727272727,0,0
倾听,0.745454545454545,0,0
倾城,0.472727272727273,0,0
倾诉,0.654545454545455,0,0
假,0.854545454545454,0.0181818181818182,0
假冒,0.909090909090909,0,0
假如,0.727272727272727,0,0
假扮,0.763636363636364,0,0
假日,0.8,0.0363636363636364,0
假期,0.818181818181818,0,0
假的,0.924528301886792,0,0.0363636363636364
假装,0.690909090909091,0.0181818181818182,0
假设,0.8,0.0727272727272727,0
假象,0.745454545454545,0.0181818181818182,0
假货,0.703703703703704,0,0.0181818181818182
假面,0.563636363636364,0,0
偏僻,0.745454545454545,0.0181818181818182,0
偏好,0.872727272727273,0,0
偏差,0.690909090909091,0.0363636363636364,0
偏心,0.763636363636364,0.0181818181818182,0
偏执,0.745454545454545,0,0
偏爱,0.709090909090909,0,0
偏离,0.773584905660377,0.0181818181818182,0.0363636363636364
偏袒,0.818181818181818,0.0363636363636364,0
偏见,0.927272727272727,0,0
做,0.927272727272727,0,0
做事,0.8,0.0363636363636364,0
做人,0.62962962962963,0.0181818181818182,0.0181818181818182
做作,0.654545454545455,0,0
做梦,0.745454545454545,0,0
做法,0.872727272727273,0.0363636363636364,0
做爱,0.777777777777778,0.0181818181818182,0.0181818181818182
做生意,0.927272727272727,0,0
做菜,0.690909090909091,0,0
做错事,0.888888888888889,0,0.0181818181818182
做题,0.759259259259259,0.0181818181818182,0.0181818181818182
做饭,0.818181818181818,0,0
停,0.763636363636364,0,0
停下,0.87037037037037,0,0.0181818181818182
停止,0.745454545454545,0.0181818181818182,0
停滞,0.563636363636364,0,0
停留,0.654545454545455,0,0
停车,0.654545454545455,0,0
停车场,0.745454545454545,0.0363636363636364,0
停顿,0.672727272727273,0,0
健全,0.854545454545454,0,0
健壮,0.763636363636364,0,0
健康,0.909090909090909,0,0
健美,0.854545454545454,0,0
健身,0.781818181818182,0,0
健身房,0.8,0,0
偶像,0.854545454545454,0,0
偶尔,0.781818181818182,0,0
偶然,0.763636363636364,0,0
偷,0.836363636363636,0,0
偷偷,0.309090909090909,0,0
偷窃,0.763636363636364,0,0
偿还,0.654545454545455,0.0181818181818182,0
傍晚,0.872727272727273,0.0181818181818182,0
储备,0.818181818181818,0,0
储存,0.836363636363636,0,0
储蓄,0.781818181818182,0,0
催眠,0.854545454545454,0,0
傲娇,0.709090909090909,0,0
傲慢,0.759259259259259,0.0727272727272727,0.0181818181818182
傻,0.796296296296296,0.0181818181818182,0.0181818181818182
傻子,0.690909090909091,0,0
傻瓜,0.818181818181818,0,0
傻笑,0.818181818181818,0.0363636363636364,0
傻逼,0.618181818181818,0,0
像,0.727272727272727,0.0545454545454545,0
僧侣,0.654545454545455,0,0
僵化,0.836363636363636,0.0181818181818182,0
僵尸,0.666666666666667,0,0.0181818181818182
僵局,0.727272727272727,0.0181818181818182,0
僵持,0.836363636363636,0,0
僵硬,0.745454545454545,0.0181818181818182,0
僻静,0.818181818181818,0,0
儒家,0.854545454545454,0,0
儿,0.909090909090909,0,0
儿女,0.740740740740741,0,0.0181818181818182
儿子,0.890909090909091,0.0363636363636364,0
儿童,0.836363636363636,0.0181818181818182,0
允许,0.854545454545454,0,0
元,0.722222222222222,0,0.0181818181818182
元宵,0.709090909090909,0,0
元素,0.527272727272727,0.0363636363636364,0
元首,0.8,0,0
兄弟,0.836363636363636,0,0
兄弟姐妹,0.727272727272727,0,0
兄贵,0.555555555555556,0.145454545454545,0.0181818181818182
充分,0.943396226415094,0,0.0363636363636364
充实,0.945454545454545,0,0
充沛,0.872727272727273,0,0
充满,0.836363636363636,0,0
充电,0.709090909090909,0,0
充电宝,0.648148148148148,0.0181818181818182,0.0181818181818182
充裕,0.890909090909091,0,0
充足,0.927272727272727,0,0
先生,0.963636363636364,0,0
先进,0.909090909090909,0,0
先锋,0.672727272727273,0.0181818181818182,0
光,0.854545454545454,0,0
光临,0.854545454545454,0,0
光亮,0.854545454545454,0.0181818181818182,0
光头,0.690909090909091,0.0181818181818182,0
光影,0.636363636363636,0,0
光明,0.927272727272727,0,0
光束,0.6,0,0
光泽,0.763636363636364,0,0
光滑,0.763636363636364,0,0
光盘,0.472727272727273,0,0
光线,0.8,0,0
光芒,0.763636363636364,0,0
光荣,0.836363636363636,0,0
光辉,0.833333333333333,0,0.0181818181818182
克制,0.890909090909091,0,0
克服,0.962962962962963,0,0.0181818181818182
克隆,0.6,0.0181818181818182,0
免疫,0.581818181818182,0,0
免费,0.636363636363636,0,0
兔,0.672727272727273,0,0
兔子,0.763636363636364,0,0
党,0.618181818181818,0,0
党员,0.454545454545455,0,0
党派,0.345454545454545,0.0363636363636364,0
入,0.563636363636364,0.0181818181818182,0
入侵,0.727272727272727,0.0181818181818182,0
入党,0.581818181818182,0,0
入口,0.854545454545454,0,0
全,0.709090909090909,0,0
全力,0.290909090909091,0.0363636363636364,0
全文,0.836363636363636,0.0363636363636364,0
全球,0.509090909090909,0.0363636363636364,0
全能,0.527272727272727,0.0363636363636364,0
全部,0.836363636363636,0,0
全面,0.836363636363636,0,0
八,0.692307692307692,0,0.0545454545454545
八卦,0.545454545454545,0.0181818181818182,0
八路,0.654545454545455,0.0181818181818182,0
公,0.745454545454545,0.0181818181818182,0
公主,0.781818181818182,0,0
公事,0.181818181818182,0,0
公交,0.777777777777778,0,0.0181818181818182
公交车,0.807692307692308,0,0.0545454545454545
公众,0.888888888888889,0,0.0181818181818182
公共,0.872727272727273,0,0
公共汽车,0.703703703703704,0,0.0181818181818182
公关,0.763636363636364,0.0545454545454545,0
公务员,0.763636363636364,0,0
公司,0.773584905660377,0,0.0363636363636364
公告,0.563636363636364,0.0363636363636364,0
公园,0.777777777777778,0.0181818181818182,0.0181818181818182
公安,0.945454545454545,0,0
公安局,0.925925925925926,0,0.0181818181818182
公寓,0.836363636363636,0,0
公布,0.890909090909091,0,0
公平,0.944444444444444,0,0.0181818181818182
公开,0.836363636363636,0.0181818181818182,0
公式,0.818181818181818,0,0
公文,0.672727272727273,0,0
公正,0.909090909090909,0,0
公民,0.890909090909091,0,0
公爵,0.75,0,0.0545454545454545
公牛,0.454545454545455,0,0
公益,0.763636363636364,0,0
公积金,0.836363636363636,0,0
公立,0.927272727272727,0,0
公路,0.703703703703704,0.0181818181818182,0.0181818181818182
公里,0.672727272727273,0,0
公顷,0.636363636363636,0.0363636363636364,0
公鸡,0.563636363636364,0.0363636363636364,0
六,0.592592592592593,0,0.0181818181818182
兰,0.872727272727273,0.0181818181818182,0
兰州,0.909090909090909,0.0181818181818182,0
兰花,0.654545454545455,0.0545454545454545,0
共产,0.867924528301887,0,0.0363636363636364
共产主义,0.618181818181818,0,0
共享,0.884615384615385,0.0181818181818182,0.0545454545454545
共同,0.8,0,0
共和,0.872727272727273,0.0181818181818182,0
共和国,0.836363636363636,0,0
共情,0.490909090909091,0.163636363636364,0
共识,0.672727272727273,0.0181818181818182,0
共鸣,0.563636363636364,0.0363636363636364,0
关,0.745454545454545,0,0
关心,0.8,0,0
关怀,0.927272727272727,0,0
关注,0.818181818181818,0,0
关爱,0.909090909090909,0,0
关税,0.727272727272727,0.0363636363636364,0
关系,0.909090909090909,0.0181818181818182,0
关联,0.818181818181818,0.0363636363636364,0
关节,0.5,0,0.0181818181818182
关键,0.854545454545454,0,0
关门,0.6,0,0
关闭,0.727272727272727,0,0
兴奋,0.745454545454545,0,0
兴旺,0.8,0.0363636363636364,0
兴趣,0.890909090909091,0,0
兴隆,0.836363636363636,0,0
兴高采烈,0.592592592592593,0,0.0181818181818182
兵,0.745454545454545,0,0
兵器,0.618181818181818,0,0
兵马俑,0.388888888888889,0,0.0181818181818182
其他,0.563636363636364,0.0545454545454545,0
其次,0.763636363636364,0,0
具体,0.8,0.0181818181818182,0
典礼,0.836363636363636,0,0
典雅,0.709090909090909,0.0181818181818182,0
养,0.581818181818182,0,0
养分,0.709090909090909,0.0181818181818182,0
养家,0.945454545454545,0,0
养生,0.381818181818182,0,0
养老,0.518518518518518,0,0.0181818181818182
养育,0.745454545454545,0.0181818181818182,0
兼并,0.716981132075472,0,0.0363636363636364
兼职,0.818181818181818,0,0
兽,0.581818181818182,0,0
内,0.925925925925926,0,0.0181818181818182
内向,0.8,0,0
内在,0.581818181818182,0.0181818181818182,0
内存,0.722222222222222,0,0.0181818181818182
内容,0.836363636363636,0,0
内心,0.8,0,0
内涵,0.727272727272727,0.0181818181818182,0
内疚,0.890909090909091,0.0181818181818182,0
内脏,0.781818181818182,0,0
内蒙古,0.690909090909091,0,0
内衣,0.740740740740741,0,0.0181818181818182
内裤,0.781818181818182,0,0
内部,0.836363636363636,0,0
再,0.690909090909091,0,0
再来,0.648148148148148,0.0181818181818182,0.0181818181818182
再次,0.654545454545455,0.0181818181818182,0
再见,0.836363636363636,0.0363636363636364,0
冒充,0.773584905660377,0.0181818181818182,0.0363636363636364
冒牌,0.703703703703704,0,0.0181818181818182
冒犯,0.854545454545454,0.0545454545454545,0
冒险,0.763636363636364,0.0363636363636364,0
冒险者,0.672727272727273,0.0181818181818182,0
冗长,0.818181818181818,0.0545454545454545,0
写,0.927272727272727,0,0
写作,0.890909090909091,0,0
写作业,0.818181818181818,0,0
写信,0.8,0,0
写字,0.927272727272727,0,0
军,0.909090909090909,0,0
军事,0.690909090909091,0,0
军人,0.722222222222222,0,0.0181818181818182
军区,0.722222222222222,0,0.0181818181818182
军医,0.836363636363636,0,0
军官,0.781818181818182,0,0
军火,0.745454545454545,0.0181818181818182,0
军舰,0.509090909090909,0,0
军装,0.909090909090909,0,0
军训,0.745454545454545,0,0
军队,0.763636363636364,0,0
农业,0.818181818181818,0,0
农作物,0.890909090909091,0,0
农具,0.745454545454545,0,0
农场,0.872727272727273,0,0
农夫,0.666666666666667,0.0181818181818182,0.0181818181818182
农村,0.781818181818182,0,0
农民,0.927272727272727,0,0
农民工,0.654545454545455,0.0181818181818182,0
农田,0.818181818181818,0.0181818181818182,0
农药,0.672727272727273,0,0
冠军,0.545454545454545,0,0
冤枉,0.592592592592593,0,0.0181818181818182
冥想,0.636363636363636,0,0
冬,0.945454545454545,0,0
冬天,0.945454545454545,0,0
冬季,0.890909090909091,0,0
冬瓜,0.781818181818182,0.0181818181818182,0
冰,0.854545454545454,0,0
冰冷,0.8,0,0
冰冻,0.709090909090909,0,0
冰凉,0.636363636363636,0,0
冰块,0.890909090909091,0.0181818181818182,0
冰山,0.545454545454545,0,0
冰川,0.763636363636364,0,0
冰棍,0.8,0,0
冰棒,0.727272727272727,0,0
冰毒,0.818181818181818,0.0181818181818182,0
冰水,0.781818181818182,0,0
冰淇淋,0.69811320754717,0,0.0363636363636364
冰激凌,0.730769230769231,0,0.0545454545454545
冰球,0.6,0.0363636363636364,0
冰箱,0.763636363636364,0,0
冰雪,0.527272727272727,0,0
冰雹,0.854545454545454,0,0
冲,0.618181818181818,0,0
冲击,0.818181818181818,0,0
冲动,0.87037037037037,0,0.0181818181818182
冲撞,0.509090909090909,0.0181818181818182,0
冲浪,0.854545454545454,0,0
冲浪板,0.909090909090909,0,0
冲突,0.872727272727273,0,0
决定,0.8,0,0
决心,0.727272727272727,0.0363636363636364,0
决斗,0.6,0,0
决策,0.727272727272727,0,0
冷,0.781818181818182,0,0
冷战,0.722222222222222,0.0181818181818182,0.0181818181818182
冷淡,0.907407407407407,0.0181818181818182,0.0181818181818182
冷清,0.654545454545455,0,0
冷漠,0.792452830188679,0.0181818181818182,0.0363636363636364
冷酷,0.763636363636364,0,0
冷静,0.846153846153846,0,0.0545454545454545
冷饮,0.709090909090909,0,0
